country_iso3,country_name,year,value,indicator_code,indicator_name,source
LBR,,2023,,MDG_0000000001,,WHO GHO
IDN,,2022,,MDG_0000000001,,WHO GHO
UNSDG_NORTHERNAMR,,2022,,MDG_0000000001,,WHO GHO
MDV,,2021,,MDG_0000000001,,WHO GHO
UNICEF_LACRO,,2006,,MDG_0000000001,,WHO GHO
MEX,,2022,,MDG_0000000001,,WHO GHO
BHR,,2020,,MDG_0000000001,,WHO GHO
USA,,2002,,MDG_0000000001,,WHO GHO
TZA,,2004,,MDG_0000000001,,WHO GHO
URY,,2020,,MDG_0000000001,,WHO GHO
UNSDG_EUROPENORTHERNAMR,,2015,,MDG_0000000001,,WHO GHO
PER,,2016,,MDG_0000000001,,WHO GHO
UNSDG_LLDC,,2000,,MDG_0000000001,,WHO GHO
AMR,,2018,,MDG_0000000001,,WHO GHO
GTM,,2020,,MDG_0000000001,,WHO GHO
CPV,,2018,,MDG_0000000001,,WHO GHO
SYC,,2023,,MDG_0000000001,,WHO GHO
BLR,,2006,,MDG_0000000001,,WHO GHO
UNSDG_AUSTRALIANEWZEALAND,,2004,,MDG_0000000001,,WHO GHO
MWI,,2007,,MDG_0000000001,,WHO GHO
PHL,,2014,,MDG_0000000001,,WHO GHO
ZAF,,2013,,MDG_0000000001,,WHO GHO
TJK,,2002,,MDG_0000000001,,WHO GHO
MOZ,,2008,,MDG_0000000001,,WHO GHO
MKD,,2002,,MDG_0000000001,,WHO GHO
SVN,,2019,,MDG_0000000001,,WHO GHO
UNICEF_MENARO,,2012,,MDG_0000000001,,WHO GHO
ECU,,2010,,MDG_0000000001,,WHO GHO
CHL,,2021,,MDG_0000000001,,WHO GHO
JOR,,2004,,MDG_0000000001,,WHO GHO
LBY,,2021,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2007,,MDG_0000000001,,WHO GHO
BRB,,2011,,MDG_0000000001,,WHO GHO
MLT,,2008,,MDG_0000000001,,WHO GHO
BRA,,2018,,MDG_0000000001,,WHO GHO
UNICEFREGIONESA,,2015,,MDG_0000000001,,WHO GHO
TUV,,2002,,MDG_0000000001,,WHO GHO
PAK,,2020,,MDG_0000000001,,WHO GHO
JOR,,2016,,MDG_0000000001,,WHO GHO
RWA,,2009,,MDG_0000000001,,WHO GHO
UNSDG_SOUTHEASTERNASIA,,2009,,MDG_0000000001,,WHO GHO
BHR,,2008,,MDG_0000000001,,WHO GHO
GEO,,2009,,MDG_0000000001,,WHO GHO
UNSDG_LAC,,2019,,MDG_0000000001,,WHO GHO
BRN,,2020,,MDG_0000000001,,WHO GHO
IRL,,2023,,MDG_0000000001,,WHO GHO
MCO,,2018,,MDG_0000000001,,WHO GHO
CZE,,2006,,MDG_0000000001,,WHO GHO
KOR,,2011,,MDG_0000000001,,WHO GHO
UNICEFREGIONMENA,,2004,,MDG_0000000001,,WHO GHO
SWE,,2023,,MDG_0000000001,,WHO GHO
EST,,2011,,MDG_0000000001,,WHO GHO
JPN,,2004,,MDG_0000000001,,WHO GHO
DZA,,2003,,MDG_0000000001,,WHO GHO
MUS,,2019,,MDG_0000000001,,WHO GHO
HUN,,2001,,MDG_0000000001,,WHO GHO
BGD,,2022,,MDG_0000000001,,WHO GHO
BDI,,2006,,MDG_0000000001,,WHO GHO
LKA,,2022,,MDG_0000000001,,WHO GHO
KWT,,2009,,MDG_0000000001,,WHO GHO
UNICEFREGIONSSA,,2010,,MDG_0000000001,,WHO GHO
MOZ,,2000,,MDG_0000000001,,WHO GHO
BGD,,2016,,MDG_0000000001,,WHO GHO
UNICEF_ESARO,,2010,,MDG_0000000001,,WHO GHO
SSD,,2012,,MDG_0000000001,,WHO GHO
DOM,,2022,,MDG_0000000001,,WHO GHO
CZE,,2009,,MDG_0000000001,,WHO GHO
COL,,2015,,MDG_0000000001,,WHO GHO
CIV,,2017,,MDG_0000000001,,WHO GHO
HTI,,2009,,MDG_0000000001,,WHO GHO
VUT,,2001,,MDG_0000000001,,WHO GHO
RUS,,2000,,MDG_0000000001,,WHO GHO
BRN,,2008,,MDG_0000000001,,WHO GHO
THA,,2021,,MDG_0000000001,,WHO GHO
UNICEF_ECARO,,2010,,MDG_0000000001,,WHO GHO
UNSDG_SUBSAHARANAFRICA,,2023,,MDG_0000000001,,WHO GHO
RWA,,2014,,MDG_0000000001,,WHO GHO
SUR,,2011,,MDG_0000000001,,WHO GHO
WPR,,2010,,MDG_0000000001,,WHO GHO
UNICEF_ECARO,,2008,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2023,,MDG_0000000001,,WHO GHO
CHL,,2009,,MDG_0000000001,,WHO GHO
COM,,2012,,MDG_0000000001,,WHO GHO
VNM,,2016,,MDG_0000000001,,WHO GHO
XKX,,2004,,MDG_0000000001,,WHO GHO
ERI,,2017,,MDG_0000000001,,WHO GHO
MLI,,2013,,MDG_0000000001,,WHO GHO
LCA,,2019,,MDG_0000000001,,WHO GHO
GEO,,2015,,MDG_0000000001,,WHO GHO
GTM,,2009,,MDG_0000000001,,WHO GHO
IND,,2013,,MDG_0000000001,,WHO GHO
AIA,,2014,,MDG_0000000001,,WHO GHO
PRK,,2007,,MDG_0000000001,,WHO GHO
AMR,,2007,,MDG_0000000001,,WHO GHO
KEN,,2002,,MDG_0000000001,,WHO GHO
LBY,,2001,,MDG_0000000001,,WHO GHO
MUS,,2014,,MDG_0000000001,,WHO GHO
LBY,,2011,,MDG_0000000001,,WHO GHO
NER,,2014,,MDG_0000000001,,WHO GHO
PRT,,2016,,MDG_0000000001,,WHO GHO
MLT,,2002,,MDG_0000000001,,WHO GHO
MMR,,2017,,MDG_0000000001,,WHO GHO
FRA,,2007,,MDG_0000000001,,WHO GHO
UNSDG_EUROPENORTHERNAMR,,2020,,MDG_0000000001,,WHO GHO
GNB,,2012,,MDG_0000000001,,WHO GHO
UNICEFREGIONSSA,,2001,,MDG_0000000001,,WHO GHO
BRN,,2022,,MDG_0000000001,,WHO GHO
ZAF,,2004,,MDG_0000000001,,WHO GHO
MYS,,2013,,MDG_0000000001,,WHO GHO
UNSDG_EUROPENORTHERNAMR,,2016,,MDG_0000000001,,WHO GHO
COG,,2022,,MDG_0000000001,,WHO GHO
CHL,,2005,,MDG_0000000001,,WHO GHO
SUR,,2000,,MDG_0000000001,,WHO GHO
BGR,,2006,,MDG_0000000001,,WHO GHO
MNE,,2003,,MDG_0000000001,,WHO GHO
THA,,2019,,MDG_0000000001,,WHO GHO
UNSDG_EASTERNASIA,,2003,,MDG_0000000001,,WHO GHO
SVN,,2015,,MDG_0000000001,,WHO GHO
NGA,,2000,,MDG_0000000001,,WHO GHO
UNSDG_NORTHAFR,,2006,,MDG_0000000001,,WHO GHO
ISR,,2018,,MDG_0000000001,,WHO GHO
UNSDG_NORTHAFR,,2001,,MDG_0000000001,,WHO GHO
MHL,,2000,,MDG_0000000001,,WHO GHO
PAK,,2014,,MDG_0000000001,,WHO GHO
BRB,,2023,,MDG_0000000001,,WHO GHO
UNSDG_AUSTRALIANEWZEALAND,,2011,,MDG_0000000001,,WHO GHO
BLZ,,2004,,MDG_0000000001,,WHO GHO
BOL,,2006,,MDG_0000000001,,WHO GHO
UNSDG_EUROPENORTHERNAMR,,2013,,MDG_0000000001,,WHO GHO
UNICEFREGIONMENA,,2017,,MDG_0000000001,,WHO GHO
THA,,2000,,MDG_0000000001,,WHO GHO
EMR,,2001,,MDG_0000000001,,WHO GHO
BRB,,2012,,MDG_0000000001,,WHO GHO
GAB,,2014,,MDG_0000000001,,WHO GHO
GIN,,2022,,MDG_0000000001,,WHO GHO
PLW,,2011,,MDG_0000000001,,WHO GHO
VCT,,2021,,MDG_0000000001,,WHO GHO
COL,,2021,,MDG_0000000001,,WHO GHO
DZA,,2016,,MDG_0000000001,,WHO GHO
HND,,2005,,MDG_0000000001,,WHO GHO
UKR,,2013,,MDG_0000000001,,WHO GHO
UNSDG_NORTHERNAMR,,2005,,MDG_0000000001,,WHO GHO
FIN,,2020,,MDG_0000000001,,WHO GHO
FSM,,2022,,MDG_0000000001,,WHO GHO
IDN,,2007,,MDG_0000000001,,WHO GHO
LAO,,2003,,MDG_0000000001,,WHO GHO
UNICEF_ROSA,,2010,,MDG_0000000001,,WHO GHO
SMR,,2004,,MDG_0000000001,,WHO GHO
AUS,,2007,,MDG_0000000001,,WHO GHO
SAU,,2016,,MDG_0000000001,,WHO GHO
ERI,,2013,,MDG_0000000001,,WHO GHO
BRN,,2007,,MDG_0000000001,,WHO GHO
AND,,2015,,MDG_0000000001,,WHO GHO
UNICEFREGIONEAC,,2001,,MDG_0000000001,,WHO GHO
NPL,,2011,,MDG_0000000001,,WHO GHO
UNICEFREGIONESA,,2014,,MDG_0000000001,,WHO GHO
UNICEFREGIONWE,,2002,,MDG_0000000001,,WHO GHO
ALB,,2011,,MDG_0000000001,,WHO GHO
SDN,,2005,,MDG_0000000001,,WHO GHO
PAN,,2006,,MDG_0000000001,,WHO GHO
CHL,,2005,,MDG_0000000001,,WHO GHO
SGP,,2006,,MDG_0000000001,,WHO GHO
KAZ,,2010,,MDG_0000000001,,WHO GHO
UNSDG_OCEANIAexAUSNZL,,2001,,MDG_0000000001,,WHO GHO
BIH,,2013,,MDG_0000000001,,WHO GHO
UNICEFREGIONEECA,,2001,,MDG_0000000001,,WHO GHO
WB_UMI,,2012,,MDG_0000000001,,WHO GHO
UNICEFREGIONSSA,,2003,,MDG_0000000001,,WHO GHO
MSR,,2007,,MDG_0000000001,,WHO GHO
ATG,,2006,,MDG_0000000001,,WHO GHO
EST,,2008,,MDG_0000000001,,WHO GHO
AIA,,2017,,MDG_0000000001,,WHO GHO
TON,,2009,,MDG_0000000001,,WHO GHO
BIH,,2005,,MDG_0000000001,,WHO GHO
CYP,,2022,,MDG_0000000001,,WHO GHO
MDG,,2002,,MDG_0000000001,,WHO GHO
LAO,,2023,,MDG_0000000001,,WHO GHO
CIV,,2020,,MDG_0000000001,,WHO GHO
UZB,,2011,,MDG_0000000001,,WHO GHO
AND,,2012,,MDG_0000000001,,WHO GHO
UNSDG_OCEANIA,,2023,,MDG_0000000001,,WHO GHO
JOR,,2016,,MDG_0000000001,,WHO GHO
AFR,,2010,,MDG_0000000001,,WHO GHO
BLZ,,2016,,MDG_0000000001,,WHO GHO
GLOBAL,,2023,,MDG_0000000001,,WHO GHO
JAM,,2023,,MDG_0000000001,,WHO GHO
UNICEF_ROSA,,2005,,MDG_0000000001,,WHO GHO
MAR,,2014,,MDG_0000000001,,WHO GHO
PRY,,2007,,MDG_0000000001,,WHO GHO
CMR,,2004,,MDG_0000000001,,WHO GHO
BRN,,2002,,MDG_0000000001,,WHO GHO
BDI,,2004,,MDG_0000000001,,WHO GHO
TZA,,2018,,MDG_0000000001,,WHO GHO
LBN,,2003,,MDG_0000000001,,WHO GHO
ECU,,2012,,MDG_0000000001,,WHO GHO
MYS,,2008,,MDG_0000000001,,WHO GHO
BEL,,2010,,MDG_0000000001,,WHO GHO
AUT,,2000,,MDG_0000000001,,WHO GHO
UNSDG_SUBSAHARANAFRICA,,2016,,MDG_0000000001,,WHO GHO
ALB,,2005,,MDG_0000000001,,WHO GHO
OMN,,2021,,MDG_0000000001,,WHO GHO
SLV,,2002,,MDG_0000000001,,WHO GHO
COK,,2006,,MDG_0000000001,,WHO GHO
MRT,,2008,,MDG_0000000001,,WHO GHO
FIN,,2003,,MDG_0000000001,,WHO GHO
SLE,,2021,,MDG_0000000001,,WHO GHO
ISR,,2009,,MDG_0000000001,,WHO GHO
TCD,,2015,,MDG_0000000001,,WHO GHO
LBR,,2015,,MDG_0000000001,,WHO GHO
AUT,,2008,,MDG_0000000001,,WHO GHO
UNICEFREGIONLAC,,2019,,MDG_0000000001,,WHO GHO
TZA,,2023,,MDG_0000000001,,WHO GHO
MOZ,,2016,,MDG_0000000001,,WHO GHO
CUB,,2008,,MDG_0000000001,,WHO GHO
HTI,,2005,,MDG_0000000001,,WHO GHO
DZA,,2013,,MDG_0000000001,,WHO GHO
FIN,,2014,,MDG_0000000001,,WHO GHO
MEX,,2017,,MDG_0000000001,,WHO GHO
TJK,,2016,,MDG_0000000001,,WHO GHO
MUS,,2023,,MDG_0000000001,,WHO GHO
UNSDG_OCEANIAexAUSNZL,,2010,,MDG_0000000001,,WHO GHO
DEU,,2011,,MDG_0000000001,,WHO GHO
UNICEFREGIONSA,,2022,,MDG_0000000001,,WHO GHO
PRY,,2000,,MDG_0000000001,,WHO GHO
GAB,,2005,,MDG_0000000001,,WHO GHO
FIN,,2015,,MDG_0000000001,,WHO GHO
MYS,,2022,,MDG_0000000001,,WHO GHO
ATG,,2021,,MDG_0000000001,,WHO GHO
PRK,,2007,,MDG_0000000001,,WHO GHO
SVN,,2014,,MDG_0000000001,,WHO GHO
DEU,,2007,,MDG_0000000001,,WHO GHO
KIR,,2018,,MDG_0000000001,,WHO GHO
MAR,,2003,,MDG_0000000001,,WHO GHO
WB_HI,,2015,,MDG_0000000001,,WHO GHO
CMR,,2015,,MDG_0000000001,,WHO GHO
STP,,2005,,MDG_0000000001,,WHO GHO
AUT,,2021,,MDG_0000000001,,WHO GHO
SRB,,2012,,MDG_0000000001,,WHO GHO
WB_HI,,2002,,MDG_0000000001,,WHO GHO
CMR,,2006,,MDG_0000000001,,WHO GHO
ZAF,,2014,,MDG_0000000001,,WHO GHO
RWA,,2001,,MDG_0000000001,,WHO GHO
UNSDG_LDC,,2016,,MDG_0000000001,,WHO GHO
BRA,,2005,,MDG_0000000001,,WHO GHO
THA,,2014,,MDG_0000000001,,WHO GHO
ZMB,,2021,,MDG_0000000001,,WHO GHO
AFR,,2007,,MDG_0000000001,,WHO GHO
MDV,,2014,,MDG_0000000001,,WHO GHO
PRT,,2023,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2022,,MDG_0000000001,,WHO GHO
PNG,,2004,,MDG_0000000001,,WHO GHO
UNSDG_NORTHAFR,,2010,,MDG_0000000001,,WHO GHO
NLD,,2019,,MDG_0000000001,,WHO GHO
UNICEF_EAPRO,,2023,,MDG_0000000001,,WHO GHO
MDG,,2010,,MDG_0000000001,,WHO GHO
UNICEFREGIONEAP,,2004,,MDG_0000000001,,WHO GHO
HUN,,2007,,MDG_0000000001,,WHO GHO
VNM,,2022,,MDG_0000000001,,WHO GHO
GBR,,2008,,MDG_0000000001,,WHO GHO
AMR,,2005,,MDG_0000000001,,WHO GHO
IRQ,,2016,,MDG_0000000001,,WHO GHO
WSM,,2014,,MDG_0000000001,,WHO GHO
BWA,,2017,,MDG_0000000001,,WHO GHO
UNICEFREGIONWE,,2020,,MDG_0000000001,,WHO GHO
BGD,,2005,,MDG_0000000001,,WHO GHO
UNSDG_AUSTRALIANEWZEALAND,,2012,,MDG_0000000001,,WHO GHO
UNSDG_WESTERNASIA,,2003,,MDG_0000000001,,WHO GHO
RWA,,2012,,MDG_0000000001,,WHO GHO
PLW,,2012,,MDG_0000000001,,WHO GHO
HUN,,2004,,MDG_0000000001,,WHO GHO
UNSDG_EUROPENORTHERNAMR,,2022,,MDG_0000000001,,WHO GHO
GEO,,2007,,MDG_0000000001,,WHO GHO
BOL,,2004,,MDG_0000000001,,WHO GHO
MUS,,2012,,MDG_0000000001,,WHO GHO
IDN,,2015,,MDG_0000000001,,WHO GHO
TJK,,2022,,MDG_0000000001,,WHO GHO
ERI,,2011,,MDG_0000000001,,WHO GHO
ISR,,2023,,MDG_0000000001,,WHO GHO
KGZ,,2002,,MDG_0000000001,,WHO GHO
BGD,,2017,,MDG_0000000001,,WHO GHO
SVK,,2015,,MDG_0000000001,,WHO GHO
UNSDG_LLDC,,2010,,MDG_0000000001,,WHO GHO
KOR,,2004,,MDG_0000000001,,WHO GHO
SUR,,2012,,MDG_0000000001,,WHO GHO
GTM,,2001,,MDG_0000000001,,WHO GHO
UNSDG_LLDC,,2003,,MDG_0000000001,,WHO GHO
SWZ,,2020,,MDG_0000000001,,WHO GHO
EUR,,2012,,MDG_0000000001,,WHO GHO
UNSDG_SOUTHEASTERNASIA,,2016,,MDG_0000000001,,WHO GHO
AUT,,2009,,MDG_0000000001,,WHO GHO
LBY,,2014,,MDG_0000000001,,WHO GHO
UNICEFREGIONMENA,,2023,,MDG_0000000001,,WHO GHO
MDG,,2019,,MDG_0000000001,,WHO GHO
ZMB,,2016,,MDG_0000000001,,WHO GHO
UZB,,2009,,MDG_0000000001,,WHO GHO
SVK,,2003,,MDG_0000000001,,WHO GHO
ISL,,2020,,MDG_0000000001,,WHO GHO
IRN,,2009,,MDG_0000000001,,WHO GHO
ROU,,2006,,MDG_0000000001,,WHO GHO
LCA,,2010,,MDG_0000000001,,WHO GHO
LSO,,2000,,MDG_0000000001,,WHO GHO
PLW,,2019,,MDG_0000000001,,WHO GHO
PAK,,2004,,MDG_0000000001,,WHO GHO
ERI,,2007,,MDG_0000000001,,WHO GHO
WB_LI,,2018,,MDG_0000000001,,WHO GHO
SWZ,,2000,,MDG_0000000001,,WHO GHO
CRI,,2004,,MDG_0000000001,,WHO GHO
PAN,,2007,,MDG_0000000001,,WHO GHO
TUN,,2021,,MDG_0000000001,,WHO GHO
STP,,2007,,MDG_0000000001,,WHO GHO
LAO,,2012,,MDG_0000000001,,WHO GHO
PAN,,2019,,MDG_0000000001,,WHO GHO
AGO,,2023,,MDG_0000000001,,WHO GHO
NLD,,2015,,MDG_0000000001,,WHO GHO
IRQ,,2008,,MDG_0000000001,,WHO GHO
NIU,,2015,,MDG_0000000001,,WHO GHO
ECU,,2002,,MDG_0000000001,,WHO GHO
LUX,,2002,,MDG_0000000001,,WHO GHO
SLE,,2001,,MDG_0000000001,,WHO GHO
UNSDG_SUBSAHARANAFRICA,,2005,,MDG_0000000001,,WHO GHO
IRQ,,2009,,MDG_0000000001,,WHO GHO
ARE,,2023,,MDG_0000000001,,WHO GHO
ARE,,2005,,MDG_0000000001,,WHO GHO
SEN,,2013,,MDG_0000000001,,WHO GHO
HND,,2002,,MDG_0000000001,,WHO GHO
LCA,,2004,,MDG_0000000001,,WHO GHO
TUV,,2020,,MDG_0000000001,,WHO GHO
UNICEFREGIONSA,,2004,,MDG_0000000001,,WHO GHO
BIH,,2023,,MDG_0000000001,,WHO GHO
OMN,,2007,,MDG_0000000001,,WHO GHO
AGO,,2004,,MDG_0000000001,,WHO GHO
CZE,,2009,,MDG_0000000001,,WHO GHO
NRU,,2001,,MDG_0000000001,,WHO GHO
CHL,,2010,,MDG_0000000001,,WHO GHO
RUS,,2012,,MDG_0000000001,,WHO GHO
UNSDG_EASTERNASIA,,2007,,MDG_0000000001,,WHO GHO
UNSDG_WESTERNASIA,,2022,,MDG_0000000001,,WHO GHO
UNSDG_OCEANIA,,2018,,MDG_0000000001,,WHO GHO
KHM,,2012,,MDG_0000000001,,WHO GHO
SWZ,,2008,,MDG_0000000001,,WHO GHO
NLD,,2006,,MDG_0000000001,,WHO GHO
TON,,2021,,MDG_0000000001,,WHO GHO
SLB,,2016,,MDG_0000000001,,WHO GHO
BFA,,2002,,MDG_0000000001,,WHO GHO
UNSDG_NORTHAFR,,2012,,MDG_0000000001,,WHO GHO
TJK,,2012,,MDG_0000000001,,WHO GHO
TJK,,2018,,MDG_0000000001,,WHO GHO
MOZ,,2015,,MDG_0000000001,,WHO GHO
UNICEF_LACRO,,2004,,MDG_0000000001,,WHO GHO
ZWE,,2017,,MDG_0000000001,,WHO GHO
AUT,,2016,,MDG_0000000001,,WHO GHO
AZE,,2012,,MDG_0000000001,,WHO GHO
NPL,,2011,,MDG_0000000001,,WHO GHO
AGO,,2002,,MDG_0000000001,,WHO GHO
UNICEF_LACRO,,2016,,MDG_0000000001,,WHO GHO
IRQ,,2006,,MDG_0000000001,,WHO GHO
CHN,,2008,,MDG_0000000001,,WHO GHO
KAZ,,2022,,MDG_0000000001,,WHO GHO
AFG,,2003,,MDG_0000000001,,WHO GHO
BRA,,2004,,MDG_0000000001,,WHO GHO
BRA,,2020,,MDG_0000000001,,WHO GHO
GLOBAL,,2011,,MDG_0000000001,,WHO GHO
GRD,,2016,,MDG_0000000001,,WHO GHO
UNSDG_WESTERNASIANORTHERNAFR,,2021,,MDG_0000000001,,WHO GHO
XKX,,2018,,MDG_0000000001,,WHO GHO
SEN,,2016,,MDG_0000000001,,WHO GHO
BGD,,2013,,MDG_0000000001,,WHO GHO
VGB,,2003,,MDG_0000000001,,WHO GHO
ROU,,2009,,MDG_0000000001,,WHO GHO
BEN,,2010,,MDG_0000000001,,WHO GHO
USA,,2012,,MDG_0000000001,,WHO GHO
ZMB,,2001,,MDG_0000000001,,WHO GHO
DZA,,2017,,MDG_0000000001,,WHO GHO
TGO,,2002,,MDG_0000000001,,WHO GHO
NRU,,2008,,MDG_0000000001,,WHO GHO
COK,,2012,,MDG_0000000001,,WHO GHO
NLD,,2017,,MDG_0000000001,,WHO GHO
COD,,2002,,MDG_0000000001,,WHO GHO
ATG,,2003,,MDG_0000000001,,WHO GHO
VNM,,2013,,MDG_0000000001,,WHO GHO
ZAF,,2007,,MDG_0000000001,,WHO GHO
PNG,,2013,,MDG_0000000001,,WHO GHO
COL,,2003,,MDG_0000000001,,WHO GHO
MLI,,2023,,MDG_0000000001,,WHO GHO
EGY,,2008,,MDG_0000000001,,WHO GHO
WB_HI,,2020,,MDG_0000000001,,WHO GHO
MMR,,2021,,MDG_0000000001,,WHO GHO
ISR,,2009,,MDG_0000000001,,WHO GHO
CAN,,2013,,MDG_0000000001,,WHO GHO
TZA,,2010,,MDG_0000000001,,WHO GHO
KIR,,2001,,MDG_0000000001,,WHO GHO
SOM,,2010,,MDG_0000000001,,WHO GHO
UGA,,2004,,MDG_0000000001,,WHO GHO
TLS,,2003,,MDG_0000000001,,WHO GHO
ARM,,2020,,MDG_0000000001,,WHO GHO
MKD,,2011,,MDG_0000000001,,WHO GHO
BRN,,2022,,MDG_0000000001,,WHO GHO
PRY,,2006,,MDG_0000000001,,WHO GHO
CIV,,2005,,MDG_0000000001,,WHO GHO
SYR,,2003,,MDG_0000000001,,WHO GHO
PLW,,2016,,MDG_0000000001,,WHO GHO
UNSDG_LDC,,2001,,MDG_0000000001,,WHO GHO
BEN,,2013,,MDG_0000000001,,WHO GHO
SLV,,2019,,MDG_0000000001,,WHO GHO
HUN,,2021,,MDG_0000000001,,WHO GHO
VEN,,2004,,MDG_0000000001,,WHO GHO
PRY,,2013,,MDG_0000000001,,WHO GHO
MMR,,2001,,MDG_0000000001,,WHO GHO
BWA,,2002,,MDG_0000000001,,WHO GHO
MDA,,2005,,MDG_0000000001,,WHO GHO
DZA,,2020,,MDG_0000000001,,WHO GHO
MMR,,2004,,MDG_0000000001,,WHO GHO
UNICEF_ROSA,,2020,,MDG_0000000001,,WHO GHO
UNICEFREGIONESA,,2019,,MDG_0000000001,,WHO GHO
ZWE,,2000,,MDG_0000000001,,WHO GHO
UNICEF_ESARO,,2015,,MDG_0000000001,,WHO GHO
BIH,,2020,,MDG_0000000001,,WHO GHO
BHS,,2010,,MDG_0000000001,,WHO GHO
UNICEFREGIONESA,,2016,,MDG_0000000001,,WHO GHO
SYR,,2004,,MDG_0000000001,,WHO GHO
ZWE,,2007,,MDG_0000000001,,WHO GHO
RUS,,2002,,MDG_0000000001,,WHO GHO
WB_HI,,2021,,MDG_0000000001,,WHO GHO
SVN,,2020,,MDG_0000000001,,WHO GHO
HND,,2019,,MDG_0000000001,,WHO GHO
MMR,,2008,,MDG_0000000001,,WHO GHO
GUY,,2016,,MDG_0000000001,,WHO GHO
MOZ,,2012,,MDG_0000000001,,WHO GHO
NPL,,2004,,MDG_0000000001,,WHO GHO
UNICEF_LACRO,,2017,,MDG_0000000001,,WHO GHO
DEU,,2010,,MDG_0000000001,,WHO GHO
PLW,,2005,,MDG_0000000001,,WHO GHO
USA,,2006,,MDG_0000000001,,WHO GHO
COL,,2004,,MDG_0000000001,,WHO GHO
LSO,,2022,,MDG_0000000001,,WHO GHO
BLR,,2008,,MDG_0000000001,,WHO GHO
USA,,2011,,MDG_0000000001,,WHO GHO
DNK,,2015,,MDG_0000000001,,WHO GHO
MMR,,2007,,MDG_0000000001,,WHO GHO
HUN,,2009,,MDG_0000000001,,WHO GHO
BHS,,2000,,MDG_0000000001,,WHO GHO
EUR,,2009,,MDG_0000000001,,WHO GHO
NGA,,2010,,MDG_0000000001,,WHO GHO
BRN,,2004,,MDG_0000000001,,WHO GHO
CYP,,2007,,MDG_0000000001,,WHO GHO
WPR,,2000,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2012,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIA,,2020,,MDG_0000000001,,WHO GHO
NIC,,2013,,MDG_0000000001,,WHO GHO
SOM,,2011,,MDG_0000000001,,WHO GHO
TZA,,2007,,MDG_0000000001,,WHO GHO
NIC,,2001,,MDG_0000000001,,WHO GHO
BIH,,2011,,MDG_0000000001,,WHO GHO
EGY,,2023,,MDG_0000000001,,WHO GHO
FJI,,2023,,MDG_0000000001,,WHO GHO
WB_UMI,,2011,,MDG_0000000001,,WHO GHO
XKX,,2010,,MDG_0000000001,,WHO GHO
DOM,,2010,,MDG_0000000001,,WHO GHO
MDV,,2022,,MDG_0000000001,,WHO GHO
SEN,,2010,,MDG_0000000001,,WHO GHO
PSE,,2004,,MDG_0000000001,,WHO GHO
IRN,,2007,,MDG_0000000001,,WHO GHO
VCT,,2007,,MDG_0000000001,,WHO GHO
BRN,,2009,,MDG_0000000001,,WHO GHO
ARE,,2016,,MDG_0000000001,,WHO GHO
NAM,,2008,,MDG_0000000001,,WHO GHO
TUR,,2012,,MDG_0000000001,,WHO GHO
COK,,2019,,MDG_0000000001,,WHO GHO
FIN,,2017,,MDG_0000000001,,WHO GHO
UNICEF_MENARO,,2023,,MDG_0000000001,,WHO GHO
MDG,,2003,,MDG_0000000001,,WHO GHO
MDG,,2012,,MDG_0000000001,,WHO GHO
VGB,,2015,,MDG_0000000001,,WHO GHO
VCT,,2015,,MDG_0000000001,,WHO GHO
UNSDG_LLDC,,2012,,MDG_0000000001,,WHO GHO
GAB,,2008,,MDG_0000000001,,WHO GHO
PER,,2021,,MDG_0000000001,,WHO GHO
LBN,,2018,,MDG_0000000001,,WHO GHO
NGA,,2013,,MDG_0000000001,,WHO GHO
COL,,2019,,MDG_0000000001,,WHO GHO
STP,,2023,,MDG_0000000001,,WHO GHO
NER,,2011,,MDG_0000000001,,WHO GHO
ZWE,,2014,,MDG_0000000001,,WHO GHO
DOM,,2008,,MDG_0000000001,,WHO GHO
NAM,,2023,,MDG_0000000001,,WHO GHO
UNICEFREGIONESA,,2004,,MDG_0000000001,,WHO GHO
TON,,2006,,MDG_0000000001,,WHO GHO
HUN,,2018,,MDG_0000000001,,WHO GHO
CIV,,2015,,MDG_0000000001,,WHO GHO
UNSDG_WESTERNASIA,,2014,,MDG_0000000001,,WHO GHO
UNSDG_OCEANIA,,2006,,MDG_0000000001,,WHO GHO
SDN,,2019,,MDG_0000000001,,WHO GHO
BEL,,2011,,MDG_0000000001,,WHO GHO
IRQ,,2020,,MDG_0000000001,,WHO GHO
UZB,,2015,,MDG_0000000001,,WHO GHO
TKM,,2005,,MDG_0000000001,,WHO GHO
UNICEF_ROSA,,2016,,MDG_0000000001,,WHO GHO
ROU,,2004,,MDG_0000000001,,WHO GHO
UNSDG_SOUTHEASTERNASIA,,2009,,MDG_0000000001,,WHO GHO
GMB,,2021,,MDG_0000000001,,WHO GHO
AUS,,2015,,MDG_0000000001,,WHO GHO
ZWE,,2019,,MDG_0000000001,,WHO GHO
AIA,,2003,,MDG_0000000001,,WHO GHO
PSE,,2017,,MDG_0000000001,,WHO GHO
NIC,,2006,,MDG_0000000001,,WHO GHO
ZMB,,2005,,MDG_0000000001,,WHO GHO
